gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1320334858	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38a92672c-0535-4554-83a9-28d4f4a15cad	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-22	22	5	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 538998	25554			CC0_1_0		C. Kepler & Anderson			2024-09-02T12:40:28.580Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320331099	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38a6804da-c914-4f8c-9409-7bf25daef418	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-06-22	22	6	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539030	25602			CC0_1_0		C. Kepler & Heryford			2024-09-02T12:42:01.141Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320325022	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38a245f29-a190-420e-8f0d-22359b8dbe5f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-08-27	27	8	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539118	25701			CC0_1_0		Woodward			2024-09-02T12:40:21.498Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320324278	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38a1d6d83-e6ec-4061-8da0-83df2d234bfe	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-11-04	4	11	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539247	25858			CC0_1_0		Lewis			2024-09-02T12:42:07.480Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320314418	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/389ade434-12f1-4ecd-b2bb-d005722ea4ef	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-09-29	29	9	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539147	25736			CC0_1_0		Heryford & Lewis			2024-09-02T12:40:26.897Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320314098	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/389a7fa5f-12b9-481f-b3bd-34ec4131ac0c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-20	20	4	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 538965	25492			CC0_1_0		Bratley & C. Kepler			2024-09-02T12:40:21.997Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320304013	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3893333d8-7a17-45ea-99d1-2fddbd8591bb	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-24	24	3	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 362158	25431			CC0_1_0		Bratley & Heryford			2024-09-02T12:40:21.864Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320296327	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/388dbeee9-ace7-4171-831e-e558b1d9cf4b	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		GU	Sinajanja		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-03-10	10	3	1945	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 277486	78/3378			CC0_1_0		W. Crabb			2024-09-02T12:42:00.861Z	StillImage	CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320295823	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/388d66979-9ba4-4e04-a1c1-c2f19a0b3cbf	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-20	20	4	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 538966	25493			CC0_1_0		Bratley & C. Kepler			2024-09-02T12:40:24.437Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320287286	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3887409f9-ab3e-4bbb-955b-306ae0e0f913	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-12-08	8	12	1964	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 538888	25219			CC0_1_0		R. Kirkpatrick			2024-09-02T12:40:27.847Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320286771	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3886d91c4-9d14-44f5-bfd6-239ce170ebed	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-02-21	21	2	1966	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539366	26043			CC0_1_0		Amerman, Ely & Maze			2024-09-02T12:42:00.729Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320285980	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3886509f6-abca-4416-b001-bfa62e01b5b6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-20	20	4	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 538955	25482			CC0_1_0		Bratley & C. Kepler			2024-09-02T12:40:25.928Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320281995	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38835c72c-bfa6-42ce-be9a-9089feca0c5f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		US		Hawaii	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-04-15	15	4	1945	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 279408	No Number			CC0_1_0		O. Felkel			2024-09-02T12:40:20.583Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320281569	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3883113b0-e054-4b3a-b682-695a63e168ec	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		ZZ			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-04-21	21	4	1945	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 277711	148/ II 5/APO 244			CC0_1_0		C. Wilson			2024-09-02T12:42:08.201Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320271436	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/387bf2178-7a9a-40a2-af91-0c6b5f4a2934	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-23	23	5	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539009	25569			CC0_1_0		C. Kepler & Anderson			2024-09-02T12:42:00.949Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320268049	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38797e310-9086-4f3d-999e-9f4ac4334c83	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		AF	Jamajgal Village.	Nuristan	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.1434	70.9016			2522.0				2007-11-28	28	11	2007	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 590800	ADNUR BS			CC0_1_0		M. Ismail, M. Juma, A. Zaher & A. Quame			2024-09-02T12:40:26.306Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320263790	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38767c391-5954-4ba8-85bb-3afece2bc703	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		MG	Perinet, 3 Km E, Tamatave	Toamasina	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-10-11	11	10	1962	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 329009	No Number			CC0_1_0		K. Lange			2024-09-02T12:40:25.705Z	StillImage	CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320263701	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38766b518-c017-4b32-b0cd-0f0b2cab5f6a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-08-27	27	8	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539116	25699			CC0_1_0		Woodward			2024-09-02T12:40:23.701Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320260432	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/387442cc5-a083-4373-b080-717cbf081a49	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		NC	Hienghene		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1944-06-09	9	6	1944	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 276804	177/40			CC0_1_0		A. Nicholson			2024-09-02T12:40:20.732Z	StillImage	CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320260231	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3873d93ef-3ada-45aa-b777-73629bab485d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-09-29	29	9	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539140	25728			CC0_1_0		Heryford & Lewis			2024-09-02T12:40:26.231Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320258843	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3872e8848-d516-4b03-91cf-5a403ff269ae	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		MG	Ambalantana Komby, 25 Km SW, Near Betsiboka River	Mahajanga	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-11-07	7	11	1962	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 329029	528			CC0_1_0		J. Shaw			2024-09-02T12:40:18.697Z	StillImage	CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320243661	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3868238be-e445-4d33-b3a4-0b9482a5f037	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PW	Ngermid, 3/4 Mi W, W Side Of Iwayama Bay, Hotel Nikko	Koror	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1993-01-12	12	1	1993	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 580471	GKC 4010			CC0_1_0		G. Creighton			2024-09-02T12:41:55.989Z	StillImage	CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320243472	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3867fdd2c-fe6b-4125-8adc-dd70b2dc20f3	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-10-18	18	10	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539175	25771			CC0_1_0		Lewis			2024-09-02T12:40:26.985Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320238919	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3864bc35f-d6ec-4f85-b491-a4704a1064b6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		GU	Ritidian Point, Guam National Wildlife Refuge on South Beach Road approx. 0.5 km NE of SW refuge boundary		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1998-01-02	2	1	1998	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 568927	BSFS 22406			CC0_1_0		M. Doles			2024-09-02T12:42:02.514Z	StillImage	CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320237230	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38638477b-0065-4634-818e-96cd4dd50815	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-02-14	14	2	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 538911	25353			CC0_1_0		Heryford & Lehner			2024-09-02T12:40:23.140Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320236818	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3863503cc-bb2a-47c4-b81e-e457dcc612e0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Lo-Oc	Romblon Province	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1969-07-06	6	7	1969	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 349182	ROM 3			CC0_1_0		J. Libay			2024-09-02T12:42:05.663Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320227672	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/385cd89b1-2db9-432f-b093-a6e995d3ddf4	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		ZZ			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-10-14	14	10	1964	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 361407	103			CC0_1_0		R. Merrill			2024-09-02T12:40:23.313Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320219356	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3856f4b1d-b5a3-491b-aca1-50f47b5b0c54	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Manila		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905			1905	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 143092	No Number			CC0_1_0		E. Mearns			2024-09-02T12:40:20.762Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320203934	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/384c2c2d7-84b1-4ee0-be68-7cbbea82bc04	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-01-12	12	1	1966	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539331	25986			CC0_1_0		R. Maze			2024-09-02T12:40:20.402Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320194314	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38453f1e0-fb79-4fd7-a42f-d0d69213e1eb	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		TW	Green Island		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	22.67	121.48							1969-04-13	13	4	1969	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 358555	T1561			CC0_1_0		T. Chang			2024-09-02T12:40:22.914Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320190629	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3842c8472-2fc5-441c-a772-b08996f5d626	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-07-24	24	7	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539090	25670			CC0_1_0		Heryford & Woodward			2024-09-02T12:42:01.022Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320189903	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/384235bb2-f985-4458-8867-5a323ac4dd94	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-12-05	5	12	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539288	25918			CC0_1_0		C. Kepler			2024-09-02T12:40:26.891Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320189421	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3842019c0-f442-4f63-a8f5-99ec2947bb49	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		NC	Mount D'or		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1944-07-20	20	7	1944	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 276820	260/332			CC0_1_0		A. Nicholson			2024-09-02T12:40:24.224Z	StillImage	CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320184840	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/383e94881-a627-4128-a270-7978127f6cef	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		NC	Noumea		PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1944-07-02	2	7	1944	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 276814	239/272			CC0_1_0		A. Nicholson & W. Crabb			2024-09-02T12:42:01.756Z	StillImage	CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320172231	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3835a657c-6715-4b30-9631-b8d9a70c4ee9	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-20	20	4	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 538958	25485			CC0_1_0		Bratley & C. Kepler			2024-09-02T12:40:24.797Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320166830	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38319650f-3e2b-470e-a4a7-f813b4cf5d55	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		ZZ			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-04-21	21	4	1945	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 277713	5/APO 244			CC0_1_0		E. Hagen			2024-09-02T12:40:24.621Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320162845	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/382f25b07-a7d8-4373-856b-6e4afa6001c6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		TW	Shan Sheng Village	Chang-Hua	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-04-25	25	4	1958	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 313659	FM529/PF4906			CC0_1_0		R. Kuntz & C. Cheng			2024-09-02T12:41:55.588Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320160777	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/382d6d4ab-2dd0-45b4-bff6-f143b8ad62bb	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-09-28	28	9	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 538853	25096			CC0_1_0		Heryford & Lewis			2024-09-02T12:40:24.516Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1320156301	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/382a70049-a3d1-4a84-9112-141ed5581940	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		UM			PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-08-28	28	8	1965	4264890	7429082	PRESERVED_SPECIMEN	USNM	MAMM	USNM 539135	25721			CC0_1_0		Woodward			2024-09-02T12:40:24.055Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
